experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
docker_container,31,2025-02-01T14:07:29.868599,1760482772,3185581566,1012781271,21840363,5979,1131312338,83338405,11063814,13359104,24731648
docker_container_and_daemon,31,2025-02-01T14:07:29.868599,2662166446,4872507515,1526543516,33232770,8965,1743627490,126824205,17156199,61419520,61419520
wasm_aot,30,2025-02-01T14:07:35.732823,1034073045593,1240538789669,607617257987,1402190942,1817936,611666116737,114341416966,10526120575,82984960,82984960
wasm_aot,31,2025-02-01T14:07:42.582108,1038353814297,1246402840602,609085282336,1420507362,1852419,615153944601,114785846495,10586313138,98535424,118431744
docker_container,32,2025-02-01T14:07:46.043510,4303265934,4079371575,826891301,15780564,15982,2349915602,296395845,27387938,31025835,62160896
docker_container_and_daemon,32,2025-02-01T14:07:46.043510,8098236919,6397047375,3451526246,69809629,24727,3679910250,838535668,50018654,70834859,88965120
wasm_aot,32,2025-02-01T14:07:52.218135,1044448037277,1254834678806,610613248248,1442462882,1898463,619726575449,115616241442,10672818471,112336896,112336896
wasm_aot,33,2025-02-01T14:07:59.599218,1049374989789,1262124145991,611131518284,1455528894,1923719,622709655148,116094779790,10741899246,94066688,118546432
wasm_aot,34,2025-02-01T14:08:03.118545,1053231061173,1268480004002,612273446661,1469431336,1950274,625726350423,116622857431,10810309757,108423168,124768256
wasm_aot,35,2025-02-01T14:08:06.725204,1056995868011,1271911776748,613632663140,1481154623,1970778,627369784126,116839716946,10848347990,93663232,116404224
docker_container,33,2025-02-01T14:08:10.254553,456565561,692103943,149933816,3047992,5829,2364934277,338108807,71863426,13064192,24129536
docker_container_and_daemon,33,2025-02-01T14:08:10.254553,2076570495,1181943126,762401735,5344157,8934,3623909848,685438587,108837296,79432704,85098496
wasm_aot,36,2025-02-01T14:08:22.887474,1060354490034,1277128293551,615230224051,1498549958,1995748,629341206034,117119658658,10909600251,98492416,116056064
wasm_aot,37,2025-02-01T14:08:26.802428,1063723339968,1281977819494,615829668192,1508614356,2017087,631662746214,117497866796,10968252485,111747072,111747072
docker_container,34,2025-02-01T14:08:30.524970,319579670,518175807,772635198,14881128,5697,1716288298,29566978,17301973,12771328,23429120
docker_container_and_daemon,34,2025-02-01T14:08:30.524970,2785071643,937135554,1177383805,23345279,8546,4626635478,193508558,27061617,77295616,84402176
wasm_interpreted,30,2025-02-01T14:08:36.832610,1086573585658,1322079095495,632823378375,1537811988,2048536,647527969858,120825729804,11252042724,134132574,135741440
wasm_interpreted,31,2025-02-01T14:09:13.193812,1121427387475,1358824586409,654574902814,1576097329,2078283,667114438599,124410093004,11537695088,135510575,165556224
docker_container,35,2025-02-01T14:09:47.159671,2207207625,3273072517,437563636,7089930,14608,1275329817,202632228,31190777,28932779,60502016
docker_container_and_daemon,35,2025-02-01T14:09:47.159671,7958049719,7352662214,1568658188,8921172,18258,2479493132,692153761,39037691,74530816,85688320
docker_container,36,2025-02-01T14:09:53.316938,414661739,772799811,180632039,3461956,5706,468673450,111275870,18198619,12881920,23515136
docker_container_and_daemon,36,2025-02-01T14:09:53.316938,2329622592,1163360226,901117562,5224504,8555,706214981,167086945,27331742,74631168,85266432
wasm_aot,38,2025-02-01T14:09:59.509726,1133715596653,1376012220453,657470730994,1617314117,2148363,675826222103,125810794538,11727822452,94711808,113524736
wasm_interpreted,32,2025-02-01T14:10:10.774249,1169064245345,1425641773200,679237159047,1656063571,2179319,691369291453,127817739011,12120256300,131668651,134397952
docker_container,37,2025-02-01T14:10:45.314639,868484798,1663903580,372789485,5741928,10912,1326127558,176460245,19504308,22001664,41750528
docker_container_and_daemon,37,2025-02-01T14:10:45.314639,4668816079,2522412901,1800031876,8774585,16365,2002078465,680732044,29417931,84011008,103501824
wasm_interpreted,33,2025-02-01T14:10:51.181169,1200178281538,1468648614461,695008735516,1685990393,2209067,712393253876,131799133659,12431580718,134127616,134127616
docker_container,38,2025-02-01T14:11:26.088449,903025133,1460640117,1460744173,5876896,10668,772114635,119776862,15716026,21469184,40947712
docker_container_and_daemon,38,2025-02-01T14:11:26.088449,1376122452,2280732782,2197194143,9301319,15999,1200719896,181651451,24066109,75943936,101924864
wasm_interpreted,34,2025-02-01T14:11:31.917953,1230360410364,1506202690744,716233435229,1726857797,2238814,731293132410,134950006434,12724716278,134130932,134131712
wasm_interpreted,35,2025-02-01T14:12:07.135181,1260395811562,1544080944526,732933693780,1759706279,2268559,747379977433,137988310629,12996211265,134156288,134328320
docker_container,39,2025-02-01T14:12:41.849289,836377361,1352092480,133219014,2357360,8475,358652568,68440500,11022507,17174528,32092160
docker_container_and_daemon,39,2025-02-01T14:12:41.849289,1344224314,2278972635,755523117,4762325,12938,659448240,112766511,17993802,74020181,93888512
wasm_interpreted,36,2025-02-01T14:12:54.114475,1294211608867,1576852791799,752963023893,1789234221,2298794,764525053232,141222145481,13310376877,134464658,136343552
wasm_interpreted,37,2025-02-01T14:13:28.769575,1331901976489,1609686635222,774790082088,1821308699,2328055,782752443781,144121507819,13619931156,134129478,134176768
wasm_aot,39,2025-02-01T14:14:02.746720,1335079367471,1614304116848,775339979680,1829843381,2341006,784243046790,144481604315,13656533199,82653184,82653184
wasm_aot,40,2025-02-01T14:14:05.999689,1340084876611,1622219280710,776717937656,1847660644,2376041,787444409381,144888574806,13736462806,98453504,115249152
wasm_aot,41,2025-02-01T14:14:09.407218,1342352106655,1625639649159,776810954544,1859132290,2399350,789244042091,145217856001,13786187705,113262592,113262592
wasm_aot,42,2025-02-01T14:14:12.810295,1346886042545,1632069777484,777398612941,1872798411,2423484,792697144775,145698722296,13851078172,114888704,114888704
wasm_interpreted,38,2025-02-01T14:14:16.238534,1372034208947,1661579327063,796055971793,1894099300,2452859,809809511085,149106545206,14179287520,132897382,134111232
wasm_aot,43,2025-02-01T14:14:50.814231,1376915416146,1667944560583,796509963546,1908217549,2476617,812128803203,149603766378,14249210730,118472704,118472704
docker_container,40,2025-02-01T14:14:54.057948,1951994667,2838914563,407671723,6403300,15140,1349134462,387800717,41914046,30094677,63873024
docker_container_and_daemon,40,2025-02-01T14:14:54.057948,5928631293,3582390818,1120356979,8238906,18898,1704462916,911152594,85012523,75904341,81817600
docker_container,41,2025-02-01T14:15:00.156880,608665941,1053745937,254682123,4943065,8494,507086717,119675069,14655128,16932864,31879168
docker_container_and_daemon,41,2025-02-01T14:15:00.156880,924659849,1654043155,387480622,7854639,12751,799676281,181431941,22467734,72003584,91947008
wasm_aot,44,2025-02-01T14:15:06.496452,1387857614465,1682145998982,799368905571,1948103373,2550997,821353715420,150806134242,14395503753,107909120,125968384
docker_container,42,2025-02-01T14:15:17.729573,5413301859,7212208561,1475084358,18441357,33394,4015109043,667984458,85220136,32290133,63090688
docker_container_and_daemon,42,2025-02-01T14:15:17.729573,8724871704,5262561243,2767392028,15412366,24242,3061465574,763171101,97856828,133838848,159490048
wasm_aot,45,2025-02-01T14:15:30.144777,1389831904908,1684838048921,799867587064,1952817245,2557190,823023118441,151090939943,14432882176,69586944,69586944
