experiment_type,trial_number,start_time,instructions,cpu-cycles,cache-references,cache-misses,page-faults,bus-cycles,branch-instructions,branch-misses,avg_memory_over_time,max_memory_over_time
docker_container_and_daemon,48,2025-02-02T05:36:11.163901,102652183467,76869969514,21350862794,166707131,94547,38432876969,16739304734,165811360,239909050,383954944
docker_container,49,2025-02-02T05:37:13.070889,84930360022,69402046534,15858927091,85753661,85262,35355516272,14693423303,166615766,135135687,342339584
docker_container_and_daemon,49,2025-02-02T05:37:13.070889,105897190670,77811561936,21598188835,131773849,92963,41567069596,17665047873,220332149,238432475,381071360
wasm_interpreted,46,2025-02-02T05:38:17.005664,8189782108136,7228118620998,2123652751215,8252996594,9906905,3646211129510,1259016894711,25876716865,276756025,417550336
wasm_interpreted,47,2025-02-02T05:39:43.843998,8284416692484,7321234623579,2157427159030,8339347956,10016026,3692127173350,1274840966090,26264824343,281486965,412069888
wasm_interpreted,48,2025-02-02T05:41:07.600439,8382091975521,7412786360992,2188802556131,8435310392,10124929,3742001616195,1290788560895,26641610333,282455692,414117888
wasm_interpreted,49,2025-02-02T05:42:30.879054,8506528216602,7523556078828,2219240756790,8520986391,10233182,3790457419497,1310405753299,27052721846,286809657,419999744
wasm_interpreted,50,2025-02-02T05:43:56.979377,8603911290677,7613952448778,2250578702155,8617005791,10341070,3834599268846,1325272535066,27415085408,287713963,427204608
wasm_aot,48,2025-02-02T05:45:18.390671,8685488199337,7681242278611,2265194069352,8701137503,10445208,3868969830865,1338572391475,27579725347,348079569,401768448
wasm_aot,49,2025-02-02T05:46:08.624458,8770236739031,7749473075895,2279343747778,8783276564,10546107,3901176703151,1352084311112,27727249271,354052864,421220352
docker_container,50,2025-02-02T05:47:00.198992,86425526470,70594467000,15099907677,82878459,84233,34974224380,13914766117,157728289,144039117,282976256
docker_container_and_daemon,50,2025-02-02T05:47:00.198992,104015820751,78017893888,19426040706,112819739,93222,37788840337,16672385128,245244534,281016461,328626176
wasm_aot,50,2025-02-02T05:48:10.516301,8847815036154,7817208231737,2292967339132,8864079702,10649956,3932888168172,1364763857254,27889100932,339962587,414023680
